Chr;Contig_name;Contig_length;Contig_start;Contig_end;ctg_start_sum;ctg_end_sum;Chromosome;Strand;Chromosome_9930;Start_9930;End_9930;Strand_9930;Chromosome_Gy14;Start_Gy14;End_Gy14;Strand_Gy14;Chromosome_blast_9930db;Chromosome_blast_gy14db;Chromosome_according_to_DARTseq_analysis;STC_sequence_id;Chromosome_according_to_FISH_analysis
ctg6704;ctg6704;17606;1;17606;1;17606;;;ctg6704;1;17606;+;ctg6704;1;17606;+;;;;;
ctg6706;ctg6706;4930;1;4930;1;4930;;;ctg6706;1;4930;+;ctg6706;1;4930;+;;;;;
ctg6708;ctg6708;8441;1;8441;1;8441;;;ctg6708;1;8441;+;ctg6708;1;8441;+;;;;;
ctg6709;ctg6709;7351;1;7351;1;7351;;;ctg6709;1;7351;+;ctg6709;1;7351;+;;;;;
ctg671;ctg671;12901;1;12901;1;12901;;;ctg671;1;12901;+;ctg671;1;12901;+;;;;;
ctg6710;ctg6710;11472;1;11472;1;11472;;;ctg6710;1;11472;+;ctg6710;1;11472;+;;;;;
ctg6711;ctg6711;29308;1;29308;1;29308;;;ctg6711;1;29308;+;ctg6711;1;29308;+;;;;;
ctg6712;ctg6712;17078;1;17078;1;17078;;;ctg6712;1;17078;+;ctg6712;1;17078;+;;;;;
ctg6713;ctg6713;28319;1;28319;1;28319;;;ctg6713;1;28319;+;ctg6713;1;28319;+;;;;;
ctg6714;ctg6714;15709;1;15709;1;15709;;;ctg6714;1;15709;+;ctg6714;1;15709;+;;;;;
ctg6715;ctg6715;18161;1;18161;1;18161;;;ctg6715;1;18161;+;ctg6715;1;18161;+;;;;;
ctg6716;ctg6716;11199;1;11199;1;11199;;;ctg6716;1;11199;+;ctg6716;1;11199;+;;;;;
ctg6717;ctg6717;28534;1;28534;1;28534;;;ctg6717;1;28534;+;ctg6717;1;28534;+;;;;;
ctg6718;ctg6718;10559;1;10559;1;10559;;;ctg6718;1;10559;+;ctg6718;1;10559;+;;;;;
ctg6719;ctg6719;17109;1;17109;1;17109;;;ctg6719;1;17109;+;ctg6719;1;17109;+;;;;;
ctg672;ctg672;22940;1;22940;1;22940;;;ctg672;1;22940;+;ctg672;1;22940;+;;;;;
ctg6720;ctg6720;36865;1;36865;1;36865;;;ctg6720;1;36865;+;ctg6720;1;36865;+;;;;;
ctg6721;ctg6721;17270;1;17270;1;17270;;;ctg6721;1;17270;+;ctg6721;1;17270;+;;;;;
ctg6723;ctg6723;15339;1;15339;1;15339;;;ctg6723;1;15339;+;ctg6723;1;15339;+;;;;;
ctg6724;ctg6724;23729;1;23729;1;23729;;;ctg6724;1;23729;+;ctg6724;1;23729;+;;;;;
ctg6726;ctg6726;15127;1;15127;1;15127;;;ctg6726;1;15127;+;ctg6726;1;15127;+;;;;;
ctg6727;ctg6727;9237;1;9237;1;9237;;;ctg6727;1;9237;+;ctg6727;1;9237;+;;;;;
ctg6728;ctg6728;7794;1;7794;1;7794;;;ctg6728;1;7794;+;ctg6728;1;7794;+;;;;;
ctg6729;ctg6729;18043;1;18043;1;18043;;;ctg6729;1;18043;+;ctg6729;1;18043;+;;;;;
ctg673;ctg673;13079;1;13079;1;13079;;;ctg673;1;13079;+;ctg673;1;13079;+;;;;;
ctg6730;ctg6730;24670;1;24670;1;24670;;;ctg6730;1;24670;+;Chr4_Gy14;15984995;16009664;-;;;;;
ctg6731;ctg6731;17118;1;17118;1;17118;;;ctg6731;1;17118;+;ctg6731;1;17118;+;;;;;
ctg6732;ctg6732;17270;1;17270;1;17270;;;ctg6732;1;17270;+;ctg6732;1;17270;+;;;;;
ctg6733;ctg6733;14063;1;14063;1;14063;;;ctg6733;1;14063;+;ctg6733;1;14063;+;;;;;
ctg6734;ctg6734;9595;1;9595;1;9595;;;ctg6734;1;9595;+;ctg6734;1;9595;+;;;;;
ctg6735;ctg6735;11776;1;11776;1;11776;;;ctg6735;1;11776;+;ctg6735;1;11776;+;;;;;
ctg6736;ctg6736;22447;1;22447;1;22447;;;ctg6736;1;22447;+;ctg6736;1;22447;+;;;;;
ctg6737;ctg6737;14547;1;14547;1;14547;;;ctg6737;1;14547;+;ctg6737;1;14547;+;;;;;
ctg6738;ctg6738;11598;1;11598;1;11598;;;ctg6738;1;11598;+;ctg6738;1;11598;+;;;;;
ctg6739;ctg6739;25412;1;25412;1;25412;;;ctg6739;1;25412;+;ctg6739;1;25412;+;;;;;
ctg674;ctg674;8910;1;8910;1;8910;;;ctg674;1;8910;+;ctg674;1;8910;+;;;;;
ctg6740;ctg6740;14602;1;14602;1;14602;;;ctg6740;1;14602;+;ctg6740;1;14602;+;;;;;
ctg6741;ctg6741;13539;1;13539;1;13539;;;ctg6741;1;13539;+;ctg6741;1;13539;+;;;;;
ctg6742;ctg6742;5789;1;5789;1;5789;;;ctg6742;1;5789;+;ctg6742;1;5789;+;;;;;
ctg6743;ctg6743;36827;1;36827;1;36827;;;ctg6743;1;36827;+;ctg6743;1;36827;+;;;;;
ctg6744;ctg6744;13962;1;13962;1;13962;;;ctg6744;1;13962;+;Chr2_Gy14;22838131;22852092;+;;;;;
ctg6745;ctg6745;14637;1;14637;1;14637;;;ctg6745;1;14637;+;ctg6745;1;14637;+;;;;;
ctg6746;ctg6746;11644;1;11644;1;11644;;;ctg6746;1;11644;+;ctg6746;1;11644;+;;;;;
ctg6747;ctg6747;16273;1;16273;1;16273;;;ctg6747;1;16273;+;ctg6747;1;16273;+;;;;;
ctg6748;ctg6748;16036;1;16036;1;16036;;;ctg6748;1;16036;+;Chr2_Gy14;23154688;23170723;-;;;;;
ctg6749;ctg6749;19029;1;19029;1;19029;;;ctg6749;1;19029;+;Chr4_Gy14;16873104;16892132;-;;;;;
ctg675;ctg675;30522;1;30522;1;30522;;;ctg675;1;30522;+;ctg675;1;30522;+;;;;;
ctg6751;ctg6751;13672;1;13672;1;13672;;;ctg6751;1;13672;+;ctg6751;1;13672;+;;;;;
ctg6752;ctg6752;16517;1;16517;1;16517;;;ctg6752;1;16517;+;ctg6752;1;16517;+;;;;;
ctg6753;ctg6753;14968;1;14968;1;14968;;;ctg6753;1;14968;+;ctg6753;1;14968;+;;;;;
ctg6754;ctg6754;13176;1;13176;1;13176;;;ctg6754;1;13176;+;Chr4_Gy14;17436179;17449354;+;;;;;
ctg6755;ctg6755;14969;1;14969;1;14969;;;ctg6755;1;14969;+;ctg6755;1;14969;+;;;;;
ctg6756;ctg6756;12890;1;12890;1;12890;;;ctg6756;1;12890;+;ctg6756;1;12890;+;;;;;
ctg6757;ctg6757;6903;1;6903;1;6903;;;ctg6757;1;6903;+;ctg6757;1;6903;+;;;;;
ctg6758;ctg6758;29576;1;29576;1;29576;;;ctg6758;1;29576;+;ctg6758;1;29576;+;;;;;
ctg6759;ctg6759;32446;1;32446;1;32446;;;ctg6759;1;32446;+;ctg6759;1;32446;+;;;;;
ctg676;ctg676;12966;1;12966;1;12966;;;ctg676;1;12966;+;Chr2_Gy14;25226186;25239151;+;;;;;
ctg6760;ctg6760;8987;1;8987;1;8987;;;ctg6760;1;8987;+;ctg6760;1;8987;+;;;;;
ctg6761;ctg6761;24735;1;24735;1;24735;;;ctg6761;1;24735;+;ctg6761;1;24735;+;;;;;
ctg6762;ctg6762;18316;1;18316;1;18316;;;ctg6762;1;18316;+;ctg6762;1;18316;+;;;;;
ctg6763;ctg6763;22971;1;22971;1;22971;;;ctg6763;1;22971;+;ctg6763;1;22971;+;;;;;
ctg6764;ctg6764;8798;1;8798;1;8798;;;ctg6764;1;8798;+;ctg6764;1;8798;+;;;;;
ctg6765;ctg6765;23219;1;23219;1;23219;;;ctg6765;1;23219;+;ctg6765;1;23219;+;;;;;
ctg6766;ctg6766;12327;1;12327;1;12327;;;ctg6766;1;12327;+;ctg6766;1;12327;+;;;;;
ctg6767;ctg6767;15316;1;15316;1;15316;;;ctg6767;1;15316;+;ctg6767;1;15316;+;;;;;
ctg6768;ctg6768;9810;1;9810;1;9810;;;ctg6768;1;9810;+;ctg6768;1;9810;+;;;;;
ctg6769;ctg6769;12636;1;12636;1;12636;;;ctg6769;1;12636;+;ctg6769;1;12636;+;;;;;
ctg677;ctg677;12452;1;12452;1;12452;;;ctg677;1;12452;+;ctg677;1;12452;+;;;;;
ctg6770;ctg6770;14532;1;14532;1;14532;;;ctg6770;1;14532;+;ctg6770;1;14532;+;;;;;
ctg6771;ctg6771;14374;1;14374;1;14374;;;ctg6771;1;14374;+;ctg6771;1;14374;+;;;;;
ctg6772;ctg6772;10735;1;10735;1;10735;;;ctg6772;1;10735;+;ctg6772;1;10735;+;;;;;
ctg6773;ctg6773;18278;1;18278;1;18278;;;ctg6773;1;18278;+;ctg6773;1;18278;+;;;;;
ctg6774;ctg6774;15487;1;15487;1;15487;;;ctg6774;1;15487;+;ctg6774;1;15487;+;;;;;
ctg6775;ctg6775;8710;1;8710;1;8710;;;ctg6775;1;8710;+;ctg6775;1;8710;+;;;;;
ctg6776;ctg6776;37483;1;37483;1;37483;;;ctg6776;1;37483;+;ctg6776;1;37483;+;;;;;
ctg6777;ctg6777;14861;1;14861;1;14861;;;ctg6777;1;14861;+;ctg6777;1;14861;+;;;;;
ctg6778;ctg6778;17666;1;17666;1;17666;;;ctg6778;1;17666;+;ctg6778;1;17666;+;;;;;
ctg6779;ctg6779;14137;1;14137;1;14137;;;ctg6779;1;14137;+;ctg6779;1;14137;+;;;;;
ctg678;ctg678;26352;1;26352;1;26352;;;ctg678;1;26352;+;ctg678;1;26352;+;;;;;
ctg6780;ctg6780;16034;1;16034;1;16034;;;ctg6780;1;16034;+;ctg6780;1;16034;+;;;;;
ctg6781;ctg6781;36014;1;36014;1;36014;;;ctg6781;1;36014;+;ctg6781;1;36014;+;;;;;
ctg6782;ctg6782;10767;1;10767;1;10767;;;ctg6782;1;10767;+;ctg6782;1;10767;+;;;;;
ctg6783;ctg6783;11469;1;11469;1;11469;;;ctg6783;1;11469;+;ctg6783;1;11469;+;;;;;
ctg6785;ctg6785;8341;1;8341;1;8341;;;ctg6785;1;8341;+;ctg6785;1;8341;+;;;;;
ctg6786;ctg6786;9598;1;9598;1;9598;;;ctg6786;1;9598;+;ctg6786;1;9598;+;;;;;
ctg6787;ctg6787;13271;1;13271;1;13271;;;ctg6787;1;13271;+;ctg6787;1;13271;+;;;;;
ctg6788;ctg6788;9319;1;9319;1;9319;;;ctg6788;1;9319;+;ctg6788;1;9319;+;;;;;
ctg6789;ctg6789;9009;1;9009;1;9009;;;ctg6789;1;9009;+;ctg6789;1;9009;+;;;;;
ctg679;ctg679;14380;1;14380;1;14380;;;ctg679;1;14380;+;ctg679;1;14380;+;;;;;
ctg6790;ctg6790;10837;1;10837;1;10837;;;ctg6790;1;10837;+;ctg6790;1;10837;+;;;;;
ctg6791;ctg6791;11233;1;11233;1;11233;;;ctg6791;1;11233;+;ctg6791;1;11233;+;;;;;
ctg6792;ctg6792;11920;1;11920;1;11920;;;ctg6792;1;11920;+;ctg6792;1;11920;+;;;;;
ctg6793;ctg6793;17423;1;17423;1;17423;;;ctg6793;1;17423;+;ctg6793;1;17423;+;;;;;
ctg6795;ctg6795;6210;1;6210;1;6210;;;ctg6795;1;6210;+;ctg6795;1;6210;+;;;;;
ctg6796;ctg6796;10786;1;10786;1;10786;;;ctg6796;1;10786;+;ctg6796;1;10786;+;;;;;
ctg6797;ctg6797;6851;1;6851;1;6851;;;ctg6797;1;6851;+;ctg6797;1;6851;+;;;;;
ctg68;ctg68;21323;1;21323;1;21323;;;ctg68;1;21323;+;ctg68;1;21323;+;;;;;
ctg680;ctg680;19004;1;19004;1;19004;;;ctg680;1;19004;+;Chr4_Gy14;25935279;25954282;-;;;;;
ctg6801;ctg6801;9948;1;9948;1;9948;;;ctg6801;1;9948;+;ctg6801;1;9948;+;;;;;
ctg6802;ctg6802;16862;1;16862;1;16862;;;ctg6802;1;16862;+;Chr4_Gy14;12836414;12853275;-;;;;;
ctg6803;ctg6803;9920;1;9920;1;9920;;;ctg6803;1;9920;+;ctg6803;1;9920;+;;;;;
ctg6804;ctg6804;6599;1;6599;1;6599;;;ctg6804;1;6599;+;ctg6804;1;6599;+;;;;;
ctg6805;ctg6805;9087;1;9087;1;9087;;;ctg6805;1;9087;+;ctg6805;1;9087;+;;;;;
ctg6806;ctg6806;20666;1;20666;1;20666;;;ctg6806;1;20666;+;ctg6806;1;20666;+;;;;;
ctg6807;ctg6807;13465;1;13465;1;13465;;;ctg6807;1;13465;+;ctg6807;1;13465;+;;;;;
ctg6808;ctg6808;14077;1;14077;1;14077;;;ctg6808;1;14077;+;ctg6808;1;14077;+;;;;;
ctg681;ctg681;17862;1;17862;1;17862;;;ctg681;1;17862;+;ctg681;1;17862;+;;;;;
ctg6810;ctg6810;17440;1;17440;1;17440;;;ctg6810;1;17440;+;ctg6810;1;17440;+;;;;;
ctg6811;ctg6811;12880;1;12880;1;12880;;;ctg6811;1;12880;+;ctg6811;1;12880;+;;;;;
ctg6812;ctg6812;14844;1;14844;1;14844;;;ctg6812;1;14844;+;ctg6812;1;14844;+;;;;;
ctg6814;ctg6814;19303;1;19303;1;19303;;;ctg6814;1;19303;+;ctg6814;1;19303;+;;;;;
ctg6815;ctg6815;21111;1;21111;1;21111;;;ctg6815;1;21111;+;ctg6815;1;21111;+;;;;;
ctg6816;ctg6816;20302;1;20302;1;20302;;;ctg6816;1;20302;+;ctg6816;1;20302;+;;;;;
ctg6817;ctg6817;18992;1;18992;1;18992;;;ctg6817;1;18992;+;ctg6817;1;18992;+;;;;;
ctg6818;ctg6818;22778;1;22778;1;22778;;;ctg6818;1;22778;+;ctg6818;1;22778;+;;;;;
ctg6819;ctg6819;19930;1;19930;1;19930;;;ctg6819;1;19930;+;ctg6819;1;19930;+;;;;;
ctg682;ctg682;13687;1;13687;1;13687;;;ctg682;1;13687;+;ctg682;1;13687;+;;;;;
ctg6820;ctg6820;12986;1;12986;1;12986;;;ctg6820;1;12986;+;ctg6820;1;12986;+;;;;;
ctg6821;ctg6821;9142;1;9142;1;9142;;;ctg6821;1;9142;+;ctg6821;1;9142;+;;;;;
ctg6822;ctg6822;9207;1;9207;1;9207;;;ctg6822;1;9207;+;Chr4_Gy14;11712346;11721552;+;;;;;
ctg6824;ctg6824;16653;1;16653;1;16653;;;ctg6824;1;16653;+;ctg6824;1;16653;+;;;;;
ctg6825;ctg6825;5688;1;5688;1;5688;;;ctg6825;1;5688;+;ctg6825;1;5688;+;;;;;
ctg6827;ctg6827;13464;1;13464;1;13464;;;ctg6827;1;13464;+;ctg6827;1;13464;+;;;;;
ctg6828;ctg6828;15807;1;15807;1;15807;;;ctg6828;1;15807;+;ctg6828;1;15807;+;;;;;
ctg6829;ctg6829;14260;1;14260;1;14260;;;ctg6829;1;14260;+;ctg6829;1;14260;+;;;;;
ctg683;ctg683;7583;1;7583;1;7583;;;ctg683;1;7583;+;ctg683;1;7583;+;;;;;
ctg6830;ctg6830;16982;1;16982;1;16982;;;ctg6830;1;16982;+;ctg6830;1;16982;+;;;;;
ctg6832;ctg6832;10172;1;10172;1;10172;;;ctg6832;1;10172;+;ctg6832;1;10172;+;;;;;
ctg6833;ctg6833;12361;1;12361;1;12361;;;ctg6833;1;12361;+;ctg6833;1;12361;+;;;;;
ctg6834;ctg6834;21412;1;21412;1;21412;;;ctg6834;1;21412;+;ctg6834;1;21412;+;;;;;
ctg6835;ctg6835;9372;1;9372;1;9372;;;ctg6835;1;9372;+;ctg6835;1;9372;+;;;;;
ctg6838;ctg6838;20268;1;20268;1;20268;;;ctg6838;1;20268;+;Chr2_Gy14;24663632;24683899;-;;;;;
ctg6839;ctg6839;8131;1;8131;1;8131;;;ctg6839;1;8131;+;ctg6839;1;8131;+;;;;;
ctg684;ctg684;12253;1;12253;1;12253;;;ctg684;1;12253;+;ctg684;1;12253;+;;;;;
ctg6840;ctg6840;12714;1;12714;1;12714;;;ctg6840;1;12714;+;ctg6840;1;12714;+;;;;;
ctg6841;ctg6841;9676;1;9676;1;9676;;;ctg6841;1;9676;+;ctg6841;1;9676;+;;;;;
ctg6842;ctg6842;18690;1;18690;1;18690;;;ctg6842;1;18690;+;ctg6842;1;18690;+;;;;;
ctg6843;ctg6843;16974;1;16974;1;16974;;;ctg6843;1;16974;+;ctg6843;1;16974;+;;;;;
ctg6844;ctg6844;7835;1;7835;1;7835;;;ctg6844;1;7835;+;ctg6844;1;7835;+;;;;;
ctg6845;ctg6845;39683;1;39683;1;39683;;;ctg6845;1;39683;+;ctg6845;1;39683;+;;;;;
ctg6846;ctg6846;15706;1;15706;1;15706;;;ctg6846;1;15706;+;ctg6846;1;15706;+;;;;;
ctg6847;ctg6847;34759;1;34759;1;34759;;;ctg6847;1;34759;+;Chr2_Gy14;22226234;22260992;+;;;;;
ctg6848;ctg6848;9272;1;9272;1;9272;;;ctg6848;1;9272;+;ctg6848;1;9272;+;;;;;
ctg6849;ctg6849;18176;1;18176;1;18176;;;ctg6849;1;18176;+;ctg6849;1;18176;+;;;;;
ctg685;ctg685;9366;1;9366;1;9366;;;ctg685;1;9366;+;ctg685;1;9366;+;;;;;
ctg6850;ctg6850;8385;1;8385;1;8385;;;ctg6850;1;8385;+;ctg6850;1;8385;+;;;;;
ctg6851;ctg6851;9134;1;9134;1;9134;;;ctg6851;1;9134;+;Chr2_Gy14;23724472;23733605;-;;;;;
ctg6852;ctg6852;13190;1;13190;1;13190;;;ctg6852;1;13190;+;ctg6852;1;13190;+;;;;;
ctg6853;ctg6853;24325;1;24325;1;24325;;;ctg6853;1;24325;+;ctg6853;1;24325;+;;;;;
ctg6854;ctg6854;44257;1;44257;1;44257;;;ctg6854;1;44257;+;ctg6854;1;44257;+;;;;;
ctg6855;ctg6855;34609;1;34609;1;34609;;;ctg6855;1;34609;+;ctg6855;1;34609;+;;;;;
ctg6856;ctg6856;24443;1;24443;1;24443;;;ctg6856;1;24443;+;ctg6856;1;24443;+;;;;;
ctg6857;ctg6857;8296;1;8296;1;8296;;;ctg6857;1;8296;+;ctg6857;1;8296;+;;;;;
ctg6858;ctg6858;18760;1;18760;1;18760;;;ctg6858;1;18760;+;ctg6858;1;18760;+;;;;;
ctg6859;ctg6859;11575;1;11575;1;11575;;;ctg6859;1;11575;+;ctg6859;1;11575;+;;;;;
ctg686;ctg686;19112;1;19112;1;19112;;;ctg686;1;19112;+;Chr4_Gy14;14095867;14114978;+;;;;;
ctg6860;ctg6860;15216;1;15216;1;15216;;;ctg6860;1;15216;+;ctg6860;1;15216;+;;;;;
ctg6861;ctg6861;14204;1;14204;1;14204;;;ctg6861;1;14204;+;ctg6861;1;14204;+;;;;;
ctg6862;ctg6862;21521;1;21521;1;21521;;;ctg6862;1;21521;+;ctg6862;1;21521;+;;;;;
ctg6863;ctg6863;11818;1;11818;1;11818;;;ctg6863;1;11818;+;ctg6863;1;11818;+;;;;;
ctg6864;ctg6864;17962;1;17962;1;17962;;;ctg6864;1;17962;+;ctg6864;1;17962;+;;;;;
ctg6865;ctg6865;14556;1;14556;1;14556;;;ctg6865;1;14556;+;ctg6865;1;14556;+;;;;;
ctg6866;ctg6866;10697;1;10697;1;10697;;;ctg6866;1;10697;+;ctg6866;1;10697;+;;;;;
ctg6867;ctg6867;14441;1;14441;1;14441;;;ctg6867;1;14441;+;ctg6867;1;14441;+;;;;;
ctg6868;ctg6868;15953;1;15953;1;15953;;;ctg6868;1;15953;+;ctg6868;1;15953;+;;;;;
ctg6869;ctg6869;10580;1;10580;1;10580;;;ctg6869;1;10580;+;ctg6869;1;10580;+;;;;;
ctg687;ctg687;11224;1;11224;1;11224;;;ctg687;1;11224;+;ctg687;1;11224;+;;;;;
ctg6870;ctg6870;9852;1;9852;1;9852;;;ctg6870;1;9852;+;ctg6870;1;9852;+;;;;;
ctg6871;ctg6871;9382;1;9382;1;9382;;;ctg6871;1;9382;+;ctg6871;1;9382;+;;;;;
ctg6872;ctg6872;17526;1;17526;1;17526;;;ctg6872;1;17526;+;ctg6872;1;17526;+;;;;;
ctg6873;ctg6873;16306;1;16306;1;16306;;;ctg6873;1;16306;+;ctg6873;1;16306;+;;;;;
ctg6874;ctg6874;13885;1;13885;1;13885;;;ctg6874;1;13885;+;ctg6874;1;13885;+;;;;;
ctg6875;ctg6875;18075;1;18075;1;18075;;;ctg6875;1;18075;+;ctg6875;1;18075;+;;;;;
ctg6876;ctg6876;23506;1;23506;1;23506;;;ctg6876;1;23506;+;ctg6876;1;23506;+;;;;;
ctg6877;ctg6877;17761;1;17761;1;17761;;;ctg6877;1;17761;+;ctg6877;1;17761;+;;;;;
ctg6878;ctg6878;8128;1;8128;1;8128;;;ctg6878;1;8128;+;ctg6878;1;8128;+;;;;;
ctg6879;ctg6879;12557;1;12557;1;12557;;;ctg6879;1;12557;+;ctg6879;1;12557;+;;;;;
ctg688;ctg688;16382;1;16382;1;16382;;;ctg688;1;16382;+;ctg688;1;16382;+;;;;;
ctg6880;ctg6880;20112;1;20112;1;20112;;;ctg6880;1;20112;+;ctg6880;1;20112;+;;;;;
ctg6881;ctg6881;13433;1;13433;1;13433;;;ctg6881;1;13433;+;ctg6881;1;13433;+;;;;;
ctg6882;ctg6882;11416;1;11416;1;11416;;;ctg6882;1;11416;+;ctg6882;1;11416;+;;;;;
ctg6883;ctg6883;26292;1;26292;1;26292;;;ctg6883;1;26292;+;Chr4_Gy14;16040018;16066309;+;;;;;
ctg6884;ctg6884;17965;1;17965;1;17965;;;ctg6884;1;17965;+;Chr2_Gy14;27125998;27143962;+;;;;;
ctg6885;ctg6885;10425;1;10425;1;10425;;;ctg6885;1;10425;+;ctg6885;1;10425;+;;;;;
ctg6886;ctg6886;16441;1;16441;1;16441;;;ctg6886;1;16441;+;ctg6886;1;16441;+;;;;;
ctg6887;ctg6887;19084;1;19084;1;19084;;;ctg6887;1;19084;+;ctg6887;1;19084;+;;;;;
ctg6888;ctg6888;14883;1;14883;1;14883;;;ctg6888;1;14883;+;ctg6888;1;14883;+;;;;;
ctg6889;ctg6889;12492;1;12492;1;12492;;;ctg6889;1;12492;+;ctg6889;1;12492;+;;;;;
ctg6890;ctg6890;9964;1;9964;1;9964;;;ctg6890;1;9964;+;ctg6890;1;9964;+;;;;;
ctg6891;ctg6891;9448;1;9448;1;9448;;;ctg6891;1;9448;+;ctg6891;1;9448;+;;;;;
ctg6892;ctg6892;18377;1;18377;1;18377;;;ctg6892;1;18377;+;ctg6892;1;18377;+;;;;;
ctg6893;ctg6893;15600;1;15600;1;15600;;;ctg6893;1;15600;+;ctg6893;1;15600;+;;;;;
ctg6894;ctg6894;17013;1;17013;1;17013;;;ctg6894;1;17013;+;ctg6894;1;17013;+;;;;;
ctg6895;ctg6895;15263;1;15263;1;15263;;;ctg6895;1;15263;+;ctg6895;1;15263;+;;;;;
ctg6896;ctg6896;22834;1;22834;1;22834;;;ctg6896;1;22834;+;ctg6896;1;22834;+;;;;;
ctg6897;ctg6897;11952;1;11952;1;11952;;;ctg6897;1;11952;+;ctg6897;1;11952;+;;;;;
ctg6898;ctg6898;21391;1;21391;1;21391;;;ctg6898;1;21391;+;ctg6898;1;21391;+;;;;;
ctg6899;ctg6899;26455;1;26455;1;26455;;;ctg6899;1;26455;+;ctg6899;1;26455;+;;;;;
ctg69;ctg69;27840;1;27840;1;27840;;;ctg69;1;27840;+;ctg69;1;27840;+;;;;;
ctg690;ctg690;20280;1;20280;1;20280;;;ctg690;1;20280;+;ctg690;1;20280;+;;;;;
ctg6900;ctg6900;14191;1;14191;1;14191;;;ctg6900;1;14191;+;ctg6900;1;14191;+;;;;;
ctg6901;ctg6901;10748;1;10748;1;10748;;;ctg6901;1;10748;+;ctg6901;1;10748;+;;;;;
ctg6902;ctg6902;21565;1;21565;1;21565;;;ctg6902;1;21565;+;ctg6902;1;21565;+;;;;;
ctg6903;ctg6903;23081;1;23081;1;23081;;;ctg6903;1;23081;+;ctg6903;1;23081;+;;;;;
ctg6904;ctg6904;17899;1;17899;1;17899;;;ctg6904;1;17899;+;ctg6904;1;17899;+;;;;;
ctg6905;ctg6905;9934;1;9934;1;9934;;;ctg6905;1;9934;+;ctg6905;1;9934;+;;;;;
ctg6906;ctg6906;15766;1;15766;1;15766;;;ctg6906;1;15766;+;ctg6906;1;15766;+;;;;;
ctg6907;ctg6907;17257;1;17257;1;17257;;;ctg6907;1;17257;+;ctg6907;1;17257;+;;;;;
ctg6908;ctg6908;10698;1;10698;1;10698;;;ctg6908;1;10698;+;ctg6908;1;10698;+;;;;;
ctg6909;ctg6909;9791;1;9791;1;9791;;;ctg6909;1;9791;+;Chr2_Gy14;21632806;21642596;+;;;;;
ctg6910;ctg6910;25814;1;25814;1;25814;;;ctg6910;1;25814;+;ctg6910;1;25814;+;;;;;
ctg6911;ctg6911;14882;1;14882;1;14882;;;ctg6911;1;14882;+;Chr4_Gy14;16119400;16134281;+;;;;;
ctg6912;ctg6912;6480;1;6480;1;6480;;;ctg6912;1;6480;+;ctg6912;1;6480;+;;;;;
ctg6913;ctg6913;12264;1;12264;1;12264;;;ctg6913;1;12264;+;Chr2_Gy14;24651268;24663531;+;;;;;
ctg6914;ctg6914;21363;1;21363;1;21363;;;ctg6914;1;21363;+;ctg6914;1;21363;+;;;;;
ctg6915;ctg6915;14653;1;14653;1;14653;;;ctg6915;1;14653;+;ctg6915;1;14653;+;;;;;
ctg6916;ctg6916;13759;1;13759;1;13759;;;ctg6916;1;13759;+;ctg6916;1;13759;+;;;;;
ctg6917;ctg6917;13309;1;13309;1;13309;;;ctg6917;1;13309;+;ctg6917;1;13309;+;;;;;
ctg6918;ctg6918;32289;1;32289;1;32289;;;ctg6918;1;32289;+;ctg6918;1;32289;+;;;;;
ctg6919;ctg6919;15174;1;15174;1;15174;;;ctg6919;1;15174;+;ctg6919;1;15174;+;;;;;
ctg692;ctg692;11025;1;11025;1;11025;;;ctg692;1;11025;+;ctg692;1;11025;+;;;;;
ctg6920;ctg6920;10569;1;10569;1;10569;;;ctg6920;1;10569;+;ctg6920;1;10569;+;;;;;
ctg6921;ctg6921;26679;1;26679;1;26679;;;ctg6921;1;26679;+;ctg6921;1;26679;+;;;;;
ctg6922;ctg6922;7987;1;7987;1;7987;;;ctg6922;1;7987;+;ctg6922;1;7987;+;;;;;
ctg6923;ctg6923;14273;1;14273;1;14273;;;ctg6923;1;14273;+;ctg6923;1;14273;+;;;;;
ctg6924;ctg6924;7598;1;7598;1;7598;;;ctg6924;1;7598;+;ctg6924;1;7598;+;;;;;
ctg6925;ctg6925;15171;1;15171;1;15171;;;ctg6925;1;15171;+;ctg6925;1;15171;+;;;;;
ctg6926;ctg6926;15513;1;15513;1;15513;;;ctg6926;1;15513;+;ctg6926;1;15513;+;;;;;
ctg6927;ctg6927;14537;1;14537;1;14537;;;ctg6927;1;14537;+;ctg6927;1;14537;+;;;;;
ctg6928;ctg6928;22252;1;22252;1;22252;;;ctg6928;1;22252;+;ctg6928;1;22252;+;;;;;
ctg6929;ctg6929;19489;1;19489;1;19489;;;ctg6929;1;19489;+;ctg6929;1;19489;+;;;;;
ctg693;ctg693;9459;1;9459;1;9459;;;ctg693;1;9459;+;ctg693;1;9459;+;;;;;
ctg6930;ctg6930;23148;1;23148;1;23148;;;ctg6930;1;23148;+;ctg6930;1;23148;+;;;;;
ctg6931;ctg6931;24459;1;24459;1;24459;;;ctg6931;1;24459;+;ctg6931;1;24459;+;;;;;
ctg6932;ctg6932;37354;1;37354;1;37354;;;ctg6932;1;37354;+;ctg6932;1;37354;+;;;;;
ctg6933;ctg6933;12661;1;12661;1;12661;;;ctg6933;1;12661;+;ctg6933;1;12661;+;;;;;
ctg6934;ctg6934;7863;1;7863;1;7863;;;ctg6934;1;7863;+;ctg6934;1;7863;+;;;;;
